//Vitesse d'echantillonage ms : 10
Tension (0-255) de 12V;Pos Encodeur A ;Pos encodeur B
140; 34589; 34587
140; 34603; 34602
140; 34617; 34616
140; 34632; 34630
140; 34646; 34645
140; 34660; 34659
140; 34674; 34673
140; 34689; 34688
140; 34703; 34702
140; 34717; 34716
140; 34732; 34731
140; 34746; 34745
140; 34760; 34759
140; 34775; 34773
140; 34789; 34788
140; 34803; 34802
140; 34818; 34816
140; 34832; 34831
140; 34846; 34845
140; 34861; 34859
140; 34875; 34874
140; 34889; 34888
140; 34904; 34902
140; 34918; 34917
140; 34932; 34931
140; 34946; 34945
140; 34961; 34960
140; 34975; 34974
140; 34989; 34988
140; 35004; 35003
140; 35018; 35017
140; 35032; 35031
140; 35047; 35046
140; 35061; 35060
140; 35075; 35074
140; 35090; 35088
140; 35104; 35103
140; 35118; 35117
140; 35133; 35131
140; 35147; 35146
140; 35161; 35160
140; 35176; 35174
140; 35190; 35189
140; 35204; 35203
140; 35218; 35217
140; 35233; 35232
140; 35247; 35246
140; 35261; 35260
140; 35276; 35275
140; 35290; 35289
140; 35304; 35303
140; 35319; 35317
140; 35333; 35332
140; 35347; 35346
140; 35362; 35360
140; 35376; 35375
140; 35390; 35389
140; 35405; 35403
140; 35419; 35418
140; 35433; 35432
140; 35447; 35446
140; 35462; 35461
140; 35476; 35475
140; 35490; 35489
140; 35505; 35504
140; 35519; 35518
140; 35533; 35532
140; 35548; 35546
140; 35562; 35561
140; 35576; 35575
140; 35591; 35589
140; 35605; 35604
140; 35619; 35618
140; 35634; 35632
140; 35648; 35647
140; 35662; 35661
140; 35676; 35675
140; 35691; 35690
140; 35705; 35704
140; 35719; 35718
140; 35734; 35733
140; 35748; 35747
140; 35762; 35761
140; 35777; 35775
140; 35791; 35790
140; 35805; 35804
140; 35820; 35818
140; 35834; 35833
140; 35848; 35847
140; 35863; 35861
140; 35877; 35876
140; 35891; 35890
140; 35905; 35904
140; 35920; 35919
140; 35934; 35933
140; 35948; 35947
140; 35963; 35962
140; 35977; 35976
140; 35991; 35990
140; 36006; 36004
140; 36020; 36019
140; 36034; 36033
140; 36049; 36047
140; 36063; 36062
140; 36077; 36076
140; 36092; 36090
140; 36106; 36105
140; 36120; 36119
140; 36134; 36133
140; 36149; 36148
140; 36163; 36162
140; 36177; 36176
140; 36192; 36191
140; 36206; 36205
140; 36220; 36219
140; 36235; 36233
140; 36249; 36248
140; 36263; 36262
140; 36278; 36276
140; 36292; 36291
140; 36306; 36305
140; 36321; 36319
140; 36335; 36334
140; 36349; 36348
140; 36363; 36362
140; 36378; 36377
140; 36392; 36391
140; 36406; 36405
140; 36421; 36420
140; 36435; 36434
140; 36449; 36448
140; 36464; 36462
140; 36478; 36477
140; 36492; 36491
140; 36507; 36505
140; 36521; 36520
140; 36535; 36534
140; 36550; 36548
140; 36564; 36563
140; 36578; 36577
140; 36592; 36591
140; 36607; 36606
140; 36621; 36620
140; 36635; 36634
140; 36650; 36649
140; 36664; 36663
140; 36678; 36677
140; 36693; 36691
140; 36707; 36706
140; 36721; 36720
140; 36736; 36734
140; 36750; 36749
140; 36764; 36763
140; 36779; 36777
140; 36793; 36792
140; 36807; 36806
140; 36821; 36820
140; 36836; 36835
140; 36850; 36849
140; 36864; 36863
140; 36879; 36878
140; 36893; 36892
140; 36907; 36906
140; 36922; 36920
140; 36936; 36935
140; 36950; 36949
140; 36965; 36963
140; 36979; 36978
140; 36993; 36992
140; 37008; 37006
140; 37022; 37021
140; 37036; 37035
140; 37050; 37049
140; 37065; 37064
140; 37079; 37078
140; 37093; 37092
140; 37108; 37107
140; 37122; 37121
140; 37136; 37135
140; 37151; 37149
140; 37165; 37164
140; 37179; 37178
140; 37194; 37192
140; 37208; 37207
140; 37222; 37221
140; 37236; 37235
140; 37251; 37250
140; 37265; 37264
140; 37279; 37278
140; 37294; 37292
140; 37308; 37307
140; 37322; 37321
140; 37337; 37335
140; 37351; 37350
140; 37365; 37364
140; 37380; 37378
140; 37394; 37393
140; 37408; 37407
140; 37422; 37421
140; 37437; 37436
140; 37451; 37450
140; 37465; 37464
140; 37480; 37479
140; 37494; 37493
140; 37508; 37507
140; 37523; 37521
140; 37537; 37536
140; 37551; 37550
140; 37566; 37564
140; 37580; 37579
140; 37594; 37593
140; 37608; 37607
140; 37623; 37622
140; 37637; 37636
140; 37651; 37650
140; 37666; 37665
140; 37680; 37679
140; 37694; 37693
140; 37709; 37707
140; 37723; 37722
140; 37737; 37736
140; 37752; 37750
140; 37766; 37765
140; 37780; 37779
140; 37795; 37793
140; 37809; 37808
140; 37823; 37822
140; 37837; 37836
140; 37852; 37851
140; 37866; 37865
140; 37880; 37879
140; 37895; 37894
140; 37909; 37908
140; 37923; 37922
140; 37938; 37936
140; 37952; 37951
140; 37966; 37965
140; 37981; 37979
140; 37995; 37994
140; 38009; 38008
140; 38023; 38022
140; 38038; 38037
140; 38052; 38051
140; 38066; 38065
140; 38081; 38079
140; 38095; 38094
140; 38109; 38108
140; 38124; 38122
140; 38138; 38137
140; 38152; 38151
140; 38167; 38165
140; 38181; 38180
140; 38195; 38194
140; 38209; 38208
140; 38224; 38223
140; 38238; 38237
140; 38252; 38251
140; 38267; 38266
140; 38281; 38280
140; 38295; 38294
140; 38310; 38308
140; 38324; 38323
140; 38338; 38337
140; 38353; 38351
140; 38367; 38366
140; 38381; 38380
140; 38395; 38394
140; 38410; 38409
140; 38424; 38423
140; 38438; 38437
140; 38453; 38451
140; 38467; 38466
140; 38481; 38480
140; 38496; 38494
140; 38510; 38509
140; 38524; 38523
140; 38539; 38537
140; 38553; 38552
140; 38567; 38566
140; 38581; 38580
140; 38596; 38595
140; 38610; 38609
140; 38624; 38623
140; 38639; 38637
140; 38653; 38652
140; 38667; 38666
140; 38682; 38680
140; 38696; 38695
140; 38710; 38709
140; 38724; 38723
140; 38739; 38738
140; 38753; 38752
140; 38767; 38766
140; 38782; 38780
140; 38796; 38795
140; 38810; 38809
140; 38825; 38823
140; 38839; 38838
140; 38853; 38852
140; 38868; 38866
140; 38882; 38881
140; 38896; 38895
140; 38910; 38909
140; 38925; 38924
140; 38939; 38938
140; 38953; 38952
140; 38968; 38966
140; 38982; 38981
140; 38996; 38995
140; 39011; 39009
140; 39025; 39024
140; 39039; 39038
140; 39054; 39052
140; 39068; 39067
140; 39082; 39081
140; 39096; 39095
140; 39111; 39109
140; 39125; 39124
140; 39139; 39138
140; 39154; 39152
140; 39168; 39167
140; 39182; 39181
140; 39197; 39195
140; 39211; 39210
140; 39225; 39224
140; 39239; 39238
140; 39254; 39253
140; 39268; 39267
140; 39282; 39281
140; 39297; 39295
140; 39311; 39310
140; 39325; 39324
140; 39340; 39338
140; 39354; 39353
140; 39368; 39367
140; 39383; 39381
140; 39397; 39396
140; 39411; 39410
140; 39425; 39424
140; 39440; 39439
140; 39454; 39453
140; 39468; 39467
140; 39483; 39481
140; 39497; 39496
140; 39511; 39510
140; 39526; 39524
140; 39540; 39539
140; 39554; 39553
140; 39568; 39567
140; 39583; 39582
140; 39597; 39596
140; 39612; 39610
140; 39626; 39625
140; 39640; 39639
140; 39654; 39653
140; 39669; 39667
140; 39683; 39682
140; 39697; 39696
140; 39712; 39710
140; 39726; 39725
140; 39740; 39739
140; 39755; 39753
140; 39769; 39768
140; 39783; 39782
140; 39797; 39796
140; 39812; 39811
140; 39826; 39825
140; 39840; 39839
140; 39855; 39854
140; 39869; 39868
140; 39883; 39882
140; 39898; 39896
140; 39912; 39911
140; 39926; 39925
140; 39941; 39939
140; 39955; 39954
140; 39969; 39968
140; 39984; 39982
140; 39998; 39997
170; 40012; 40011
170; 40027; 40025
170; 40041; 40040
170; 40056; 40055
170; 40072; 40070
170; 40087; 40086
170; 40103; 40101
170; 40118; 40117
170; 40134; 40133
170; 40150; 40149
170; 40166; 40165
170; 40183; 40181
170; 40199; 40198
170; 40216; 40214
170; 40232; 40231
170; 40249; 40247
170; 40265; 40264
170; 40282; 40281
170; 40299; 40298
170; 40316; 40314
170; 40333; 40331
170; 40350; 40348
170; 40366; 40365
170; 40383; 40382
170; 40400; 40399
170; 40417; 40416
170; 40435; 40433
170; 40452; 40450
170; 40469; 40468
170; 40486; 40485
170; 40503; 40502
170; 40520; 40519
170; 40537; 40536
170; 40554; 40553
170; 40572; 40570
170; 40589; 40588
170; 40606; 40605
170; 40623; 40622
170; 40640; 40639
170; 40658; 40656
170; 40675; 40674
170; 40692; 40691
170; 40709; 40708
170; 40726; 40725
170; 40744; 40743
170; 40761; 40760
170; 40778; 40777
170; 40795; 40794
170; 40813; 40811
170; 40830; 40829
170; 40847; 40846
170; 40864; 40863
170; 40882; 40880
170; 40899; 40898
170; 40916; 40915
170; 40933; 40932
170; 40951; 40949
170; 40968; 40967
170; 40985; 40984
170; 41002; 41001
170; 41020; 41018
170; 41037; 41036
170; 41054; 41053
170; 41071; 41070
170; 41089; 41087
170; 41106; 41105
170; 41123; 41122
170; 41140; 41139
170; 41158; 41156
170; 41175; 41174
170; 41192; 41191
170; 41209; 41208
170; 41227; 41225
170; 41244; 41243
170; 41261; 41260
170; 41278; 41277
170; 41296; 41295
170; 41313; 41312
170; 41330; 41329
170; 41347; 41346
170; 41365; 41363
170; 41382; 41381
170; 41399; 41398
170; 41416; 41415
170; 41434; 41433
170; 41451; 41450
170; 41468; 41467
170; 41486; 41484
170; 41503; 41502
170; 41520; 41519
170; 41537; 41536
170; 41554; 41553
170; 41572; 41571
170; 41589; 41588
170; 41606; 41605
170; 41624; 41622
170; 41641; 41640
170; 41658; 41657
170; 41675; 41674
170; 41693; 41691
170; 41710; 41709
170; 41727; 41726
170; 41744; 41743
170; 41762; 41760
170; 41779; 41778
170; 41796; 41795
170; 41813; 41812
170; 41831; 41829
170; 41848; 41847
170; 41865; 41864
170; 41882; 41881
170; 41900; 41898
170; 41917; 41916
170; 41934; 41933
170; 41951; 41950
170; 41969; 41967
170; 41986; 41985
170; 42003; 42002
170; 42020; 42019
170; 42038; 42036
170; 42055; 42054
170; 42072; 42071
170; 42089; 42088
170; 42107; 42106
170; 42124; 42123
170; 42141; 42140
170; 42158; 42157
170; 42176; 42174
170; 42193; 42192
170; 42210; 42209
170; 42227; 42226
170; 42245; 42243
170; 42262; 42261
170; 42279; 42278
170; 42296; 42295
170; 42314; 42313
170; 42331; 42330
170; 42348; 42347
170; 42365; 42364
170; 42383; 42382
170; 42400; 42399
170; 42417; 42416
170; 42434; 42433
170; 42452; 42451
170; 42469; 42468
170; 42486; 42485
170; 42504; 42502
170; 42521; 42520
170; 42538; 42537
170; 42555; 42554
170; 42573; 42571
170; 42590; 42589
170; 42607; 42606
170; 42624; 42623
170; 42642; 42640
170; 42659; 42658
170; 42676; 42675
170; 42693; 42692
170; 42711; 42709
170; 42728; 42727
170; 42745; 42744
170; 42762; 42761
170; 42780; 42778
170; 42797; 42796
170; 42814; 42813
170; 42831; 42830
170; 42849; 42847
170; 42866; 42865
170; 42883; 42882
170; 42900; 42899
170; 42918; 42916
170; 42935; 42934
170; 42952; 42951
170; 42969; 42968
170; 42987; 42986
170; 43004; 43003
170; 43021; 43020
170; 43038; 43037
170; 43056; 43055
170; 43073; 43072
170; 43090; 43089
170; 43108; 43106
170; 43125; 43124
170; 43142; 43141
170; 43159; 43158
170; 43177; 43175
170; 43194; 43193
170; 43211; 43210
170; 43228; 43227
170; 43246; 43244
170; 43263; 43262
170; 43280; 43279
170; 43297; 43296
170; 43315; 43313
170; 43332; 43331
170; 43349; 43348
170; 43366; 43365
170; 43384; 43383
170; 43401; 43400
170; 43418; 43417
170; 43435; 43434
170; 43453; 43452
170; 43470; 43469
170; 43487; 43486
170; 43505; 43503
170; 43522; 43521
170; 43539; 43538
170; 43556; 43555
170; 43574; 43572
170; 43591; 43590
170; 43608; 43607
170; 43625; 43624
170; 43643; 43642
170; 43660; 43659
170; 43677; 43676
170; 43694; 43693
170; 43712; 43710
170; 43729; 43728
170; 43746; 43745
170; 43764; 43762
170; 43781; 43780
170; 43798; 43797
170; 43815; 43814
170; 43833; 43831
170; 43850; 43849
170; 43867; 43866
170; 43884; 43883
170; 43902; 43901
170; 43919; 43918
170; 43936; 43935
170; 43953; 43952
170; 43971; 43969
170; 43988; 43987
170; 44005; 44004
170; 44023; 44021
170; 44040; 44039
170; 44057; 44056
170; 44074; 44073
170; 44092; 44090
170; 44109; 44108
170; 44126; 44125
170; 44143; 44142
170; 44161; 44159
170; 44178; 44177
170; 44195; 44194
170; 44212; 44211
170; 44230; 44228
170; 44247; 44246
170; 44264; 44263
170; 44281; 44280
170; 44299; 44297
170; 44316; 44315
170; 44333; 44332
170; 44350; 44349
170; 44368; 44366
170; 44385; 44384
170; 44402; 44401
170; 44419; 44418
170; 44437; 44435
170; 44454; 44453
170; 44471; 44470
170; 44488; 44487
170; 44506; 44504
170; 44523; 44522
170; 44540; 44539
170; 44557; 44556
170; 44575; 44573
170; 44592; 44591
170; 44609; 44608
170; 44626; 44625
170; 44644; 44642
170; 44661; 44660
170; 44678; 44677
170; 44695; 44694
170; 44713; 44711
170; 44730; 44729
170; 44747; 44746
170; 44764; 44763
170; 44782; 44780
170; 44799; 44798
170; 44816; 44815
170; 44833; 44832
170; 44851; 44849
170; 44868; 44867
170; 44885; 44884
170; 44902; 44901
170; 44920; 44918
170; 44937; 44936
170; 44954; 44953
170; 44971; 44970
170; 44989; 44987
170; 45006; 45005
170; 45023; 45022
170; 45040; 45039
170; 45058; 45056
170; 45075; 45074
170; 45092; 45091
170; 45109; 45108
170; 45127; 45125
170; 45144; 45143
170; 45161; 45160
170; 45178; 45177
170; 45196; 45194
170; 45213; 45212
170; 45230; 45229
170; 45247; 45246
170; 45265; 45263
170; 45282; 45281
170; 45299; 45298
170; 45316; 45315
170; 45334; 45332
170; 45351; 45350
170; 45368; 45367
170; 45385; 45384
170; 45403; 45401
170; 45420; 45419
170; 45437; 45436
170; 45454; 45453
170; 45472; 45470
170; 45489; 45488
170; 45506; 45505
170; 45523; 45522
170; 45541; 45539
170; 45558; 45557
170; 45575; 45574
170; 45592; 45591
170; 45610; 45608
170; 45627; 45626
170; 45644; 45643
170; 45661; 45660
170; 45679; 45677
170; 45696; 45695
170; 45713; 45712
170; 45730; 45729
170; 45747; 45746
170; 45765; 45764
170; 45782; 45781
170; 45799; 45798
170; 45817; 45815
170; 45834; 45833
170; 45851; 45850
170; 45868; 45867
170; 45886; 45884
170; 45903; 45902
170; 45920; 45919
170; 45937; 45936
170; 45955; 45953
170; 45972; 45971
170; 45989; 45988
170; 46006; 46005
170; 46024; 46022
170; 46041; 46040
170; 46058; 46057
170; 46075; 46074
170; 46093; 46091
170; 46110; 46109
170; 46127; 46126
170; 46144; 46143
170; 46162; 46160
170; 46179; 46178
170; 46196; 46195
170; 46213; 46212
170; 46231; 46229
170; 46248; 46247
170; 46265; 46264
170; 46282; 46281
170; 46300; 46299
170; 46317; 46316
170; 46334; 46333
170; 46351; 46350
170; 46369; 46367
170; 46386; 46385
170; 46403; 46402
170; 46420; 46419
170; 46438; 46437
170; 46455; 46454
170; 46472; 46471
170; 46490; 46488
170; 46507; 46506
170; 46524; 46523
170; 46541; 46540
170; 46558; 46557
170; 46576; 46575
170; 46593; 46592
170; 46610; 46609
170; 46628; 46626
170; 46645; 46644
170; 46662; 46661
170; 46679; 46678
170; 46697; 46695
170; 46714; 46713
170; 46731; 46730
170; 46748; 46747
170; 46766; 46764
170; 46783; 46782
170; 46800; 46799
170; 46817; 46816
170; 46835; 46833
170; 46852; 46851
170; 46869; 46868
170; 46886; 46885
170; 46904; 46902
170; 46921; 46920
170; 46938; 46937
170; 46955; 46954
170; 46973; 46971
170; 46990; 46989
170; 47007; 47006
170; 47024; 47023
170; 47042; 47040
170; 47059; 47058
170; 47076; 47075
170; 47093; 47092
170; 47111; 47109
170; 47128; 47127
170; 47145; 47144
170; 47162; 47161
170; 47180; 47178
170; 47197; 47196
170; 47214; 47213
170; 47231; 47230
170; 47249; 47248
170; 47266; 47265
170; 47283; 47282
170; 47300; 47299
170; 47318; 47316
170; 47335; 47334
170; 47352; 47351
170; 47370; 47368
170; 47387; 47386
170; 47404; 47403
170; 47421; 47420
170; 47438; 47437
170; 47456; 47454
170; 47473; 47472
170; 47490; 47489
170; 47507; 47506
170; 47525; 47523
170; 47542; 47541
170; 47559; 47558
170; 47576; 47575
170; 47594; 47592
170; 47611; 47610
170; 47628; 47627
170; 47645; 47644
170; 47663; 47661
170; 47680; 47679
170; 47697; 47696
170; 47714; 47713
170; 47732; 47730
170; 47749; 47748
170; 47766; 47765
170; 47783; 47782
170; 47801; 47799
170; 47818; 47817
170; 47835; 47834
170; 47852; 47851
170; 47870; 47868
170; 47887; 47886
170; 47904; 47903
170; 47921; 47920
170; 47939; 47937
170; 47956; 47955
170; 47973; 47972
170; 47990; 47989
170; 48008; 48006
170; 48025; 48024
170; 48042; 48041
170; 48059; 48058
170; 48077; 48075
170; 48094; 48093
170; 48111; 48110
170; 48128; 48127
170; 48146; 48144
170; 48163; 48162
170; 48180; 48179
170; 48197; 48196
170; 48215; 48213
170; 48232; 48231
170; 48249; 48248
170; 48266; 48265
170; 48284; 48282
170; 48301; 48300
170; 48318; 48317
170; 48335; 48334
170; 48353; 48351
170; 48370; 48369
170; 48387; 48386
170; 48404; 48403
170; 48422; 48420
170; 48439; 48438
170; 48456; 48455
170; 48473; 48472
170; 48491; 48489
170; 48508; 48507
170; 48525; 48524
170; 48542; 48541
170; 48560; 48558
170; 48577; 48576
170; 48594; 48593
170; 48611; 48610
170; 48629; 48627
170; 48646; 48645
170; 48663; 48662
170; 48680; 48679
170; 48698; 48696
170; 48715; 48714
170; 48732; 48731
170; 48749; 48748
170; 48767; 48765
170; 48784; 48783
170; 48801; 48800
170; 48818; 48817
170; 48836; 48834
170; 48853; 48852
170; 48870; 48869
170; 48888; 48886
170; 48905; 48904
170; 48922; 48921
170; 48939; 48938
170; 48957; 48955
170; 48974; 48973
170; 48991; 48990
170; 49008; 49007
170; 49026; 49024
170; 49043; 49042
170; 49060; 49059
170; 49077; 49076
170; 49095; 49093
170; 49112; 49111
170; 49129; 49128
170; 49146; 49145
170; 49164; 49163
170; 49181; 49180
170; 49198; 49197
170; 49215; 49214
170; 49233; 49231
170; 49250; 49249
170; 49267; 49266
170; 49284; 49283
170; 49302; 49301
170; 49319; 49318
170; 49336; 49335
170; 49353; 49352
170; 49371; 49370
170; 49388; 49387
170; 49405; 49404
170; 49423; 49421
170; 49440; 49439
170; 49457; 49456
170; 49474; 49473
170; 49492; 49490
170; 49509; 49508
170; 49526; 49525
170; 49544; 49542
170; 49562; 49559
170; 49579; 49577
170; 49596; 49594
170; 49613; 49611
170; 49631; 49628
170; 49648; 49646
170; 49665; 49663
170; 49682; 49680
170; 49700; 49697
170; 49717; 49715
170; 49734; 49732
170; 49751; 49749
170; 49769; 49766
170; 49786; 49784
170; 49803; 49801
170; 49821; 49818
170; 49838; 49836
170; 49855; 49853
170; 49872; 49870
170; 49890; 49887
170; 49907; 49905
170; 49924; 49922
170; 49941; 49939
170; 49959; 49956
170; 49976; 49974
170; 49993; 49991
200; 50010; 50008
200; 50028; 50026
200; 50045; 50043
200; 50063; 50061
200; 50081; 50079
200; 50100; 50097
200; 50118; 50116
200; 50137; 50134
200; 50155; 50153
200; 50174; 50172
200; 50193; 50191
200; 50212; 50210
200; 50231; 50229
200; 50251; 50248
200; 50270; 50268
200; 50289; 50287
200; 50309; 50306
200; 50328; 50326
200; 50348; 50346
200; 50368; 50365
200; 50387; 50385
200; 50407; 50405
200; 50427; 50425
200; 50447; 50445
200; 50467; 50465
200; 50488; 50485
200; 50508; 50505
200; 50528; 50525
200; 50548; 50545
200; 50568; 50565
200; 50588; 50585
200; 50607; 50605
200; 50627; 50625
200; 50647; 50645
200; 50668; 50666
200; 50688; 50686
200; 50708; 50706
200; 50728; 50726
200; 50748; 50746
200; 50768; 50766
200; 50788; 50786
200; 50808; 50806
200; 50828; 50826
200; 50848; 50846
200; 50869; 50866
200; 50889; 50887
200; 50909; 50907
200; 50929; 50927
200; 50949; 50947
200; 50969; 50967
200; 50989; 50987
200; 51009; 51007
200; 51029; 51027
200; 51049; 51047
200; 51070; 51067
200; 51090; 51087
200; 51110; 51107
200; 51130; 51128
200; 51150; 51148
200; 51170; 51168
200; 51190; 51188
200; 51210; 51208
200; 51230; 51228
200; 51250; 51248
200; 51270; 51268
200; 51291; 51288
200; 51311; 51308
200; 51331; 51328
200; 51351; 51348
200; 51371; 51369
200; 51391; 51389
200; 51411; 51409
200; 51431; 51429
200; 51451; 51449
200; 51471; 51469
200; 51491; 51489
200; 51511; 51509
200; 51532; 51529
200; 51552; 51549
200; 51572; 51570
200; 51592; 51590
200; 51612; 51610
200; 51632; 51630
200; 51652; 51650
200; 51672; 51670
200; 51692; 51690
200; 51712; 51710
200; 51733; 51731
200; 51753; 51751
200; 51773; 51771
200; 51793; 51791
200; 51813; 51811
200; 51833; 51831
200; 51853; 51851
200; 51873; 51871
200; 51893; 51891
200; 51914; 51911
200; 51934; 51932
200; 51954; 51952
200; 51974; 51972
200; 51994; 51992
200; 52014; 52012
200; 52034; 52032
200; 52054; 52052
200; 52073; 52072
200; 52093; 52092
200; 52114; 52112
200; 52134; 52132
200; 52154; 52152
200; 52173; 52172
200; 52193; 52193
200; 52213; 52213
200; 52233; 52233
200; 52253; 52253
200; 52273; 52273
200; 52293; 52293
200; 52313; 52313
200; 52333; 52333
200; 52354; 52353
200; 52374; 52373
200; 52393; 52393
200; 52413; 52414
200; 52433; 52434
200; 52453; 52454
200; 52473; 52474
200; 52493; 52494
200; 52513; 52514
200; 52533; 52534
200; 52553; 52554
200; 52574; 52574
200; 52594; 52595
200; 52614; 52615
200; 52634; 52635
200; 52654; 52655
200; 52674; 52675
200; 52694; 52695
200; 52714; 52715
200; 52733; 52735
200; 52753; 52755
200; 52774; 52775
200; 52794; 52796
200; 52814; 52816
200; 52834; 52836
200; 52854; 52856
200; 52874; 52876
200; 52893; 52896
200; 52913; 52916
200; 52933; 52936
200; 52954; 52956
200; 52974; 52977
200; 52994; 52997
200; 53014; 53017
200; 53034; 53037
200; 53054; 53057
200; 53074; 53077
200; 53094; 53097
200; 53114; 53117
200; 53135; 53137
200; 53155; 53158
200; 53175; 53178
200; 53195; 53198
200; 53215; 53218
200; 53235; 53238
200; 53255; 53258
200; 53275; 53278
200; 53295; 53298
200; 53316; 53318
200; 53336; 53338
200; 53356; 53359
200; 53376; 53379
200; 53396; 53399
200; 53416; 53419
200; 53436; 53439
200; 53456; 53459
200; 53477; 53479
200; 53497; 53499
200; 53517; 53519
200; 53537; 53539
200; 53557; 53560
200; 53577; 53580
200; 53597; 53600
200; 53617; 53620
200; 53637; 53640
200; 53657; 53660
200; 53678; 53680
200; 53698; 53700
200; 53718; 53720
200; 53738; 53741
200; 53758; 53761
200; 53778; 53781
200; 53798; 53801
200; 53818; 53821
200; 53838; 53841
200; 53858; 53861
200; 53878; 53881
200; 53899; 53901
200; 53919; 53922
200; 53939; 53942
200; 53959; 53962
200; 53979; 53982
200; 53999; 54002
200; 54019; 54022
200; 54039; 54042
200; 54059; 54062
200; 54080; 54082
200; 54100; 54103
200; 54120; 54123
200; 54140; 54143
200; 54160; 54163
200; 54180; 54183
200; 54200; 54203
200; 54220; 54223
200; 54240; 54243
200; 54261; 54263
200; 54281; 54284
200; 54301; 54304
200; 54321; 54324
200; 54341; 54344
200; 54361; 54364
200; 54381; 54384
200; 54401; 54404
200; 54421; 54424
200; 54442; 54444
200; 54462; 54464
200; 54482; 54485
200; 54502; 54505
200; 54522; 54525
200; 54542; 54545
200; 54562; 54565
200; 54582; 54585
200; 54602; 54605
200; 54622; 54625
200; 54643; 54645
200; 54663; 54666
200; 54683; 54686
200; 54703; 54706
200; 54723; 54726
200; 54743; 54746
200; 54763; 54766
200; 54783; 54786
200; 54803; 54806
200; 54824; 54826
200; 54844; 54847
200; 54864; 54867
200; 54884; 54887
200; 54904; 54907
200; 54924; 54927
200; 54944; 54947
200; 54964; 54967
200; 54985; 54987
200; 55005; 55007
200; 55025; 55027
200; 55045; 55047
200; 55065; 55068
200; 55085; 55088
200; 55105; 55108
200; 55125; 55128
200; 55145; 55148
200; 55165; 55168
200; 55185; 55188
200; 55206; 55208
200; 55226; 55228
200; 55246; 55248
200; 55266; 55269
200; 55286; 55289
200; 55306; 55309
200; 55326; 55329
200; 55346; 55349
200; 55366; 55369
200; 55386; 55389
200; 55407; 55409
200; 55427; 55430
200; 55447; 55450
200; 55467; 55470
200; 55487; 55490
200; 55507; 55510
200; 55527; 55530
200; 55547; 55550
200; 55567; 55570
200; 55588; 55590
200; 55608; 55611
200; 55628; 55631
200; 55648; 55651
200; 55668; 55671
200; 55688; 55691
200; 55708; 55711
200; 55728; 55731
200; 55749; 55751
200; 55769; 55772
200; 55789; 55792
200; 55809; 55812
200; 55829; 55832
200; 55849; 55852
200; 55869; 55872
200; 55889; 55892
200; 55909; 55912
200; 55930; 55932
200; 55950; 55953
200; 55970; 55973
200; 55990; 55993
200; 56010; 56013
200; 56030; 56033
200; 56050; 56053
200; 56070; 56073
200; 56090; 56093
200; 56111; 56113
200; 56131; 56134
200; 56151; 56154
200; 56171; 56174
200; 56191; 56194
200; 56211; 56214
200; 56231; 56234
200; 56251; 56254
200; 56271; 56274
200; 56292; 56294
200; 56312; 56314
200; 56332; 56335
200; 56352; 56355
200; 56372; 56375
200; 56392; 56395
200; 56412; 56415
200; 56432; 56435
200; 56452; 56455
200; 56472; 56475
200; 56493; 56495
200; 56513; 56515
200; 56533; 56536
200; 56553; 56556
200; 56573; 56576
200; 56593; 56596
200; 56613; 56616
200; 56633; 56636
200; 56653; 56656
200; 56674; 56676
200; 56694; 56696
200; 56714; 56716
200; 56734; 56736
200; 56754; 56757
200; 56774; 56777
200; 56794; 56797
200; 56814; 56817
200; 56834; 56837
200; 56854; 56857
200; 56874; 56877
200; 56894; 56897
200; 56914; 56917
200; 56935; 56937
200; 56955; 56958
200; 56975; 56978
200; 56995; 56998
200; 57015; 57018
200; 57035; 57038
200; 57055; 57058
200; 57075; 57078
200; 57095; 57098
200; 57115; 57118
200; 57136; 57139
200; 57156; 57159
200; 57176; 57179
200; 57196; 57199
200; 57216; 57219
200; 57236; 57239
200; 57256; 57259
200; 57276; 57279
200; 57296; 57299
200; 57317; 57319
200; 57337; 57340
200; 57357; 57360
200; 57377; 57380
200; 57397; 57400
200; 57417; 57420
200; 57437; 57440
200; 57457; 57460
200; 57477; 57480
200; 57497; 57500
200; 57518; 57520
200; 57538; 57540
200; 57558; 57560
200; 57578; 57580
200; 57598; 57601
200; 57618; 57621
200; 57638; 57641
200; 57658; 57661
200; 57678; 57681
200; 57698; 57701
200; 57718; 57721
200; 57738; 57741
200; 57759; 57761
200; 57779; 57781
200; 57799; 57802
200; 57819; 57822
200; 57839; 57842
200; 57859; 57862
200; 57879; 57882
200; 57899; 57902
200; 57919; 57922
200; 57939; 57942
200; 57959; 57962
200; 57980; 57982
200; 58000; 58003
200; 58020; 58023
200; 58040; 58043
200; 58060; 58063
200; 58080; 58083
200; 58100; 58103
200; 58120; 58123
200; 58140; 58143
200; 58160; 58163
200; 58181; 58183
200; 58201; 58204
200; 58221; 58224
200; 58241; 58244
200; 58261; 58264
200; 58281; 58284
200; 58301; 58304
200; 58321; 58324
200; 58341; 58344
200; 58362; 58364
200; 58382; 58384
200; 58402; 58404
200; 58422; 58425
200; 58442; 58445
200; 58462; 58465
200; 58482; 58485
200; 58502; 58505
200; 58522; 58525
200; 58542; 58545
200; 58562; 58565
200; 58582; 58585
200; 58601; 58605
200; 58621; 58625
200; 58642; 58645
200; 58662; 58666
200; 58682; 58686
